YouTube,status,name,track,day,organization,photo,linkedin,linkedin2,twitter,twitter2,title,abstract,description,bio
,keynote,Miko Pawlikowski,1,1,Tech Author,Miko Pawlikowski.png,https://www.linkedin.com/in/mikolajpawlikowski/,,@mikopawlikowski,,Keynote: I Was Promised a Beach: Why AI Hasn’t Taken Your Pager (Yet),"AI keeps getting sharper, faster, and more embedded in how we build and run systems. It can summarize incidents, suggest fixes, and even take action. Yet when things break at 3 a.m., the pager still lands on a human.

This keynote explores the gap between impressive AI capability and real operational trust. We will look at where agentic systems are already delivering value, where they quietly fall apart, and why reliability, context, and accountability remain hard problems. The promise of fully autonomous operations is getting closer, but we are not off the hook yet.",,"Miko Pawlikowski is an SRE Author and a platform engineer at Quadrature. He has led large-scale infrastructure and SRE initiatives at Citadel and Bloomberg, with deep expertise in Kubernetes, cloud computing, and chaos engineering. Passionate about building resilient systems and communities, he brings together engineers worldwide through conferences and media projects."
,keynote,Josh Lee,1,1,Altinity,Josh Lee.png,https://www.linkedin.com/in/joshuamlee/,,,,Keynote: Designing Data Systems That Keep Up with AI,,,"Robert Hodges is the CEO of Altinity, a company specializing in open-source database solutions, particularly ClickHouse. Based in Berkeley, California, he brings deep expertise in database technology, distributed systems, and open-source development. A graduate of the University of Washington, Robert is an active voice in the data engineering community, frequently sharing insights and engaging with industry professionals."
,keynote,Judith Schunke,1,1,Ignite & Illuminate,Judith Schunke.png,https://www.linkedin.com/in/judithschunke/,,,,Keynote: From Code to Conviction: Using Neuroscience to Deliver Technical Talks That Influence,"In technical environments, deep expertise is often assumed to speak for itself, yet exceptional insight does not always translate into audience impact. As a result, valuable ideas fail to resonate, and opportunities to influence decisions are missed.

This session addresses the gap between subject matter expertise and compelling delivery, particularly in high-stakes moments such as conference keynotes, executive briefings, and critical project updates.

Leveraging the latest neuroscience, you will learn how to structure complex ideas with clarity and communicate them effectively, use your voice and presence to connect, and prepare in a way that ensures your message holds under pressure.

Designed for engineers, developers, and technical leaders, this session will help you turn deep expertise into talks that build credibility, engage your audience, and drive action.",,"Judith Schunke is the Founder of Ignite & Illuminate, a leadership coaching and communication advisory firm that works with senior leaders, aspiring executives, and teams to communicate with clarity, presence, and impact – especially in high-stakes moments.

She brings more than 25 years of experience shaping leadership communication, corporate reputation, and organizational change in global technology organisations, including Cisco, Genpact, HP, and Lenovo.

In an AI-driven world, the value of human leadership increases. Judith brings clarity to ambiguity and strengthens how leaders connect and perform, helping them communicate with credibility and influence.

Chat with Judith at Ignite & Illuminate - judith@schunke.net | +44 (0)7887 661155."
,confirmed,Russell Miles,1,1,ClearBank,Russell Miles.png,https://www.linkedin.com/in/russmiles/,,,,Does AI Deliver Waterfall? An exploration of the metaphors we still live by and how they are changing with AI,"The waterfall debate isn’t dead. It just changed shape. When AI entered software engineering, it brought with it the oldest metaphor in the industry: the factory. Developers prompt. AI produces. Code ships. Faster, cheaper, more. The conveyor belt is back, and this time it’s powered by something that sounds like it understands you.

But the factory metaphor was wrong in 1970, and it is wrong now. Software engineering was never manufacturing. It was never an assembly line. Peter Naur told us in 1985 that programming is theory building. A fundamentally cognitive, creative, collaborative act. The code was never the whole value. The understanding was.

This keynote takes a deliberately contentious proposition and uses it to crack open the metaphors that still govern how teams think about software, collaboration, and intelligence. Drawing from the AI Literacy for Software Engineers framework, cognitive science, philosophy of mind, and 500 years of technology panics, you’ll take away practical tools to see your own metaphors, challenge them, and begin designing collaboration spaces where human and artificial intelligence actually thrive together.

You will leave with a new way to see your relationship with AI tools. Not as a faster you. Not as a threat. As a fundamentally different kind of intelligence that requires a fundamentally different kind of collaboration space: From factory-thinking to habitat thinking.
",,Platforms Were Always the (Sword) Point
,confirmed,Kate Tertiienko,1,1,Infonetica,Kate Tertiienko.png,https://www.linkedin.com/in/kate-tertiienko-1536663/,,,,"When Engineers Stop Thinking: How to Make AI Serve Us, Not Replace Us","AI-assisted development is quickly becoming an expectation rather than a choice. Under constant pressure to deliver faster, engineers increasingly delegate not just implementation, but exploration, learning, and design thinking to AI tools. While this can create short-term productivity gains, it also introduces quieter risks: declining system understanding, reduced curiosity, and an explosion of AI-generated code and documentation that shifts cognitive load onto reviewers and senior engineers. Drawing on two decades of experience building and scaling systems across multiple countries, startups, and regulated domains, the speaker examines how this dynamic affects engineers at different stages of their careers. Experienced engineers may still recognise when to question or override AI-generated solutions, but those entering the industry risk shipping systems they have never fully reasoned about. Rather than arguing for restricting AI usage, this talk focuses on the harder problem: how to build an engineering culture where judgment, ownership, and understanding remain first-class expectations, even when AI is everywhere. Attendees will leave with practical cultural and leadership patterns for ensuring AI amplifies engineering capability instead of eroding it.",,"20 years of hands-on engineering experience building and scaling real production systems across startups and regulated industries. Led and reviewed systems under sustained delivery pressure, with long-term ownership of code quality, reliability, and maintainability. Scaled engineering teams in resource-constrained environments, balancing speed with sustainable engineering practices. First-hand experience using multiple AI development tools in production, with a clear view of their impact on learning, judgment, and system understanding."
,confirmed,Andrei Shcherbinin,1,1,Social Discovery Group,Andrei Shcherbinin.png,https://www.linkedin.com/in/a-scherbinin/,,,,Hybrid Rule+MLLLM Moderation at Scale,"Case study on scaling hybrid moderation pipelines, blending rules, MLLLM classifiers for gray-area chats, and routing to reviewer queues. Andrei will provide end-to-end workflows with policy-aligned labeling, imbalance-aware evaluation beyond accuracy, precise thresholding, and moderator feedback loops to detect drift and adapt to shifting abuse tactics in production.",,"Andrei Shcherbinin is a Machine Learning Team Lead at Social Discovery Group with a background in building and scaling production ML systems for real-world products. He leads cross-functional teams delivering machine learning solutions across attribution, recommendations, automation, and monitoring, with a focus on reliable ML infrastructure and measurable business impact.

Previously a Senior ML Engineer at the same company, he developed ML monitoring platforms, marketing attribution models, and high-precision NLP systems including automated support chatbots. Earlier roles include Data Scientist positions at Simple App and FunBox, where he worked on LLM applications, personalization systems, telecom analytics, and large-scale data pipelines.

His work spans technologies such as Python, Kubernetes, AWS, Airflow, Spark, and modern LLM tooling, with an emphasis on production ML, automation, and scalable data workflows."
,confirmed,Adefisayo Adejumo,1,1,Full Stack Engineer,Adefisayo Adejumo.png,https://www.linkedin.com/in/adefisayo-adejumo,,,,I Locked My Laptop. My Agent Never Did,"Early in my backend career, I worked alone on systems handling real money and real users. I locked my laptop before leaving my desk, not because a policy required it, but because an unattended terminal with database access is an unguarded door. Then we started deploying LLM agents, and nobody locked anything. Today, many agents operate as permanent unattended sessions with production credentials. They call APIs, read data, and execute actions inside real systems without scoped identity, attribution, or runtime approval. In practice, an LLM agent connected to tools is an unattended session with system access. The engineers wiring agents to production systems are making security decisions by default. This talk makes those decisions deliberate. It introduces the LAR framework: Lock, Attribute, Require — three practical backend patterns for governing LLM agents at runtime. Lock. Agents should not hold standing credentials. Instead, systems generate dynamic, task-scoped credentials that exist only for the duration of an agent session. This reduces the blast radius of a compromised agent and applies the same principle engineers follow when locking their terminals. Attribute. Every agent action must be traceable. Using OAuth identity federation and delegated scopes, tool calls carry identity context so that logs clearly show which user initiated the request, which agent executed it, and what permissions were granted at that moment. Require. Certain actions should never be executed automatically. Destructive changes, financial transactions, or sensitive operations should pause until a human explicitly authorises them. Using approval flows such as Client-Initiated Backchannel Authentication, agents can request permission before completing irreversible tasks. The talk includes a live Python demonstration comparing two versions of the same LLM-powered backend agent. The first runs with permanent credentials, broad access, and no attribution. The second operates under the LAR framework with session-scoped credentials, identity propagation through tool calls, and human approval for sensitive operations. Attendees see the difference between an ungoverned agent and a governed one interacting with the same production-like environment. Key takeaways for attendees: - A clear mental model for governing LLM agents using the LAR framework: Lock, Attribute, Require - Practical patterns for implementing session-scoped credentials for agents in Python to avoid long-lived access tokens - How to use OAuth identity federation to attribute agent tool calls to the initiating user and agent identity - How to introduce human-in-the-loop approval for high-risk agent actions before execution - A practical understanding of the architectural difference between an ungoverned agent and a governed production agent A practical understanding of the architectural difference between an ungoverned agent and a governed production agent I locked my laptop. It is time we built systems that do the same.",,"Ayo is a London-based backend engineer who has built distributed systems across fintech and SaaS, where the cost of an ungoverned credential is not theoretical. A Software engineer and Educator, she holds an MSc in Software Engineering with Distinction from Kingston University, speaks at DevFest and JSMonthly, and mentors at Codebar and Code Your Future."
,confirmed,Arnaud Jean,1,1,AWS,Arnaud Jean.png,https://www.linkedin.com/in/thewitcherish/,,,,Create Your Own Role-Playing Game with Agentic AI using Strands Agents,"Come discover how to code a Game Master that will orchestrate multiple AI agents, each specialized in a particular task.
We'll explore concepts like agent tools, the MCP (Model Context Protocol), A2A (Agent to Agent), and RAG (Retrieval-augmented generation) to create agents and/or MCP servers that roll dice, verify DnD rules, and generate the story as it unfolds.
Whether you're a role-playing game fan or not, there will be things to learn during this workshop :)",,"Helping Devs build cool stuff, learn faster, and laugh along the way — one bug at a time.
𝘈𝘭𝘭 𝘷𝘪𝘦𝘸𝘴 𝘦𝘹𝘱𝘳𝘦𝘴𝘴𝘦𝘥 𝘢𝘳𝘦 𝘮𝘺 𝘰𝘸𝘯."
,confirmed,Chukwunonso Ikemba,1,1,Skipton Building Society,Chukwunonso Ikemba.png,https://www.linkedin.com/in/chukwunonso-ikemba/,,,,Telepathy Is Just Pattern Recognition: Why Brain Signals Are Just Another Language AI Can Learn,"Your brain produces consistent neural patterns for every action, 'raise hand' fires the same core pathways regardless of why. If AI can decode languages, it can decode brain signals as language. I'll show why 'raise hand' may just be the foundation for the next level in human technological advance.",,"I’m an AI researcher working across healthcare, human–computer interaction, and next-gen neural interfaces. My work includes collaborating with NHS personnel on how AI can improve health literacy in the UK, focusing on real-world impact rather than hype.
I’m also developing a long-term exploratory project on AI-mediated communication between biological signals and digital systems, investigating how neural activity patterns might one day translate into meaningful computer instructions.
My speaking experience is growing, but my sessions are known for being clear, practical, and grounded. No buzzwords, just solid insight into what AI can actually do today and what it might unlock tomorrow."
,confirmed,Dr David Crepaz-Keay,1,1,The Mental Health Foundation,Dr David Crepaz-Keay.png,,,,,Building a Safe and Effective Mental Health Support Bot: The Mental Health Foundation Approach,"As generative AI is increasingly applied to mental health, the risks of harm, misinformation, and inappropriate support grow alongside its potential benefits. This presentation describes the Mental Health Foundation’s approach to building a mental health support bot that is safe, ethical, and effective—placing mental health expertise at the centre of prompt engineering.
The work builds on the speaker’s experience developing the original Public Health England Mind Plan tool, now hosted by NHS England, and applies established public mental health principles to large language model design. The talk explores how prompt engineering can be used to define clear role boundaries, prevent diagnostic or therapeutic overreach, respond appropriately to distress, and ensure consistent signposting to human support.
Rather than optimising for fluency alone, the Mental Health Foundation’s approach uses prompt constraints, tone guidance, and escalation logic to prioritise safety, trust, and real-world use in sensitive contexts. The session also reflects on collaboration between mental health specialists and technical teams, demonstrating how domain-led prompt design reduces risk while enabling genuinely supportive interactions.
This presentation offers a practical case study in building mental health bots that are helpful without being unsafe—and shows why mental health applications require more than generic AI capability.",,"Dr David Crepaz-Keay, FRSPH, is Head of Research and Applied Learning at the Mental Health Foundation, a 75 year old public mental health NGO. He leads the London based research team and is responsible AI, LLMs and knowledge management systems for the organisation.
Dr Crepaz-Keay is a former co-chair and now member of the ethics, policy and position committee of the International Society for Psychiatric Genetics and a fellow of the Royal Society for Public Health. He is an editor of the Journal of Mental Health Training, Education and Practice; the Oxford Handbook of Philosophy and Public Mental Health and the Handbook of Phenomenology, Values and Clinical Decision-Making in Personalised Mental Health Care. He has been a technical advisor for the World Health Organisation, senior mental health advisor to Public Health England, written a mental health module for the Open University, written, spoken and campaigned for improvements in mental health services."
